OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
Vihti;355641;6700134;Vihti;226;20090729;2009;7;29;3355000;6705000;18.8;23.6;13.9;0.1;18886;16.73;766.80;280.3
Vihti;355641;6700134;Vihti;226;20090730;2009;7;30;3355000;6705000;17.0;23.9;9.8;0.0;20008;14.27;778.80;280.3
Vihti;355641;6700134;Vihti;226;20090731;2009;7;31;3355000;6705000;14.8;20.2;7.6;22.4;8000;15.72;788.60;302.7
Vihti;355641;6700134;Vihti;226;20090801;2009;8;1;3355000;6705000;15.0;19.8;9.6;0.2;18726;14.36;798.60;302.9
Vihti;355641;6700134;Vihti;226;20090802;2009;8;2;3355000;6705000;14.0;19.7;8.0;1.0;14955;13.89;807.60;303.9
Vihti;355641;6700134;Vihti;226;20090803;2009;8;3;3355000;6705000;16.4;22.6;9.4;0.0;17499;15.59;819.00;303.9
Vihti;355641;6700134;Vihti;226;20090804;2009;8;4;3355000;6705000;16.4;21.7;9.7;0.0;15022;15.09;830.40;303.9
Vihti;355641;6700134;Vihti;226;20090805;2009;8;5;3355000;6705000;15.9;24.1;8.1;3.3;18918;14.57;841.30;307.2
Vihti;355641;6700134;Vihti;226;20090806;2009;8;6;3355000;6705000;16.4;23.5;8.1;0.0;24170;12.72;852.70;307.2
Vihti;355641;6700134;Vihti;226;20090807;2009;8;7;3355000;6705000;16.9;26.1;7.8;1.6;17896;14.05;864.60;308.8
Vihti;355641;6700134;Vihti;226;20090808;2009;8;8;3355000;6705000;17.7;25.6;9.1;0.0;21166;14.70;877.30;308.8
Vihti;355641;6700134;Vihti;226;20090809;2009;8;9;3355000;6705000;17.8;25.7;8.6;0.1;22413;13.14;890.10;308.9
Vihti;355641;6700134;Vihti;226;20090810;2009;8;10;3355000;6705000;16.0;24.2;5.9;0.2;20745;12.62;901.10;309.1
Vihti;355641;6700134;Vihti;226;20090811;2009;8;11;3355000;6705000;17.4;23.9;9.9;4.8;16003;14.69;913.50;313.9
Vihti;355641;6700134;Vihti;226;20090812;2009;8;12;3355000;6705000;15.3;18.6;13.0;8.0;5955;16.56;923.80;321.9
Vihti;355641;6700134;Vihti;226;20090813;2009;8;13;3355000;6705000;13.2;20.3;7.0;0.0;17314;13.39;932.00;321.9
Vihti;355641;6700134;Vihti;226;20090814;2009;8;14;3355000;6705000;13.6;19.9;6.2;0.0;16676;11.45;940.60;321.9
Vihti;355641;6700134;Vihti;226;20090815;2009;8;15;3355000;6705000;13.7;20.6;7.1;2.4;20235;10.53;949.30;324.3
Vihti;355641;6700134;Vihti;226;20090816;2009;8;16;3355000;6705000;14.2;20.0;4.1;3.4;9692;13.63;958.50;327.7
Vihti;355641;6700134;Vihti;226;20090817;2009;8;17;3355000;6705000;14.7;18.1;14.2;5.3;12814;13.98;968.20;333.0
Vihti;355641;6700134;Vihti;226;20090818;2009;8;18;3355000;6705000;12.4;16.7;7.4;5.0;6814;13.79;975.60;338.0
Vihti;355641;6700134;Vihti;226;20090819;2009;8;19;3355000;6705000;13.0;19.5;6.6;0.0;20274;10.57;983.60;338.0
Vihti;355641;6700134;Vihti;226;20090820;2009;8;20;3355000;6705000;11.1;19.2;2.0;0.0;20752;8.95;989.70;338.0
Vihti;355641;6700134;Vihti;226;20090821;2009;8;21;3355000;6705000;12.9;20.0;4.8;0.0;17907;10.35;997.60;338.0
Vihti;355641;6700134;Vihti;226;20090822;2009;8;22;3355000;6705000;13.6;19.4;5.8;0.4;19973;11.73;1006.20;338.4
Vihti;355641;6700134;Vihti;226;20090823;2009;8;23;3355000;6705000;14.9;20.5;9.9;0.0;11103;14.07;1016.10;338.4
Vihti;355641;6700134;Vihti;226;20090824;2009;8;24;3355000;6705000;12.8;20.7;4.4;0.1;18490;11.07;1023.90;338.5
Vihti;355641;6700134;Vihti;226;20090825;2009;8;25;3355000;6705000;12.5;20.1;3.2;0.0;12682;12.18;1031.40;338.5
Vihti;355641;6700134;Vihti;226;20090826;2009;8;26;3355000;6705000;14.6;20.4;6.4;18.4;11227;13.89;1041.00;356.9
Vihti;355641;6700134;Vihti;226;20090827;2009;8;27;3355000;6705000;15.6;17.8;13.5;1.7;6733;16.49;1051.60;358.6
Vihti;355641;6700134;Vihti;226;20090828;2009;8;28;3355000;6705000;16.4;20.6;13.1;0.0;9071;16.49;1063.00;358.6
Vihti;355641;6700134;Vihti;226;20090829;2009;8;29;3355000;6705000;16.2;20.3;13.9;5.5;7422;16.28;1074.20;364.1
Vihti;355641;6700134;Vihti;226;20090830;2009;8;30;3355000;6705000;13.7;18.5;11.0;3.3;14708;13.34;1082.90;367.4
Vihti;355641;6700134;Vihti;226;20090831;2009;8;31;3355000;6705000;13.0;17.5;7.9;0.0;12514;12.00;1090.90;367.4
Vihti;355641;6700134;Vihti;226;20090901;2009;9;1;3355000;6705000;16.2;18.0;9.9;0.0;3451;16.18;1102.10;367.4
Vihti;355641;6700134;Vihti;226;20090902;2009;9;2;3355000;6705000;17.0;21.3;14.3;2.4;13135;15.22;1114.10;369.8
Vihti;355641;6700134;Vihti;226;20090903;2009;9;3;3355000;6705000;15.6;19.3;10.1;6.5;8612;15.90;1124.70;376.3
Vihti;355641;6700134;Vihti;226;20090904;2009;9;4;3355000;6705000;15.9;19.0;13.9;9.3;10144;15.81;1135.60;385.6
Vihti;355641;6700134;Vihti;226;20090905;2009;9;5;3355000;6705000;13.9;19.4;10.8;0.0;11340;13.68;1144.50;385.6
Vihti;355641;6700134;Vihti;226;20090906;2009;9;6;3355000;6705000;13.4;17.8;9.4;8.5;5579;14.56;1152.90;394.1
Vihti;355641;6700134;Vihti;226;20090907;2009;9;7;3355000;6705000;14.0;18.8;10.9;0.0;12829;13.39;1161.90;394.1
Vihti;355641;6700134;Vihti;226;20090908;2009;9;8;3355000;6705000;15.2;17.4;10.3;0.0;4231;15.30;1172.10;394.1
Vihti;355641;6700134;Vihti;226;20090909;2009;9;9;3355000;6705000;18.6;22.6;15.0;0.0;14429;16.20;1185.70;394.1
Vihti;355641;6700134;Vihti;226;20090910;2009;9;10;3355000;6705000;12.6;18.2;8.9;0.0;11956;11.85;1193.30;394.1
Vihti;355641;6700134;Vihti;226;20090911;2009;9;11;3355000;6705000;9.9;18.6;0.4;0.0;14318;9.39;1198.20;394.1
Vihti;355641;6700134;Vihti;226;20090912;2009;9;12;3355000;6705000;9.3;18.0;2.3;0.8;11932;9.90;1202.50;394.9
Vihti;355641;6700134;Vihti;226;20090913;2009;9;13;3355000;6705000;10.9;17.8;3.5;3.4;12407;11.05;1208.40;398.3
Vihti;355641;6700134;Vihti;226;20090914;2009;9;14;3355000;6705000;10.5;18.8;3.5;0.0;13419;9.85;1213.90;398.3
Vihti;355641;6700134;Vihti;226;20090915;2009;9;15;3355000;6705000;9.3;19.3;1.1;2.7;14174;9.14;1218.20;401.0
Vihti;355641;6700134;Vihti;226;20090916;2009;9;16;3355000;6705000;10.3;16.8;2.3;2.1;7605;11.48;1223.50;403.1
Vihti;355641;6700134;Vihti;226;20090917;2009;9;17;3355000;6705000;8.3;14.4;3.8;0.7;10768;9.47;1226.80;403.8
Vihti;355641;6700134;Vihti;226;20090918;2009;9;18;3355000;6705000;9.4;13.9;2.6;0.2;7386;10.27;1231.20;404.0
Vihti;355641;6700134;Vihti;226;20090919;2009;9;19;3355000;6705000;13.4;18.5;9.7;0.0;10295;12.23;1239.60;404.0
Vihti;355641;6700134;Vihti;226;20090920;2009;9;20;3355000;6705000;13.9;19.2;10.5;0.1;12119;12.60;1248.50;404.1
Vihti;355641;6700134;Vihti;226;20090921;2009;9;21;3355000;6705000;13.8;17.7;10.0;0.0;7875;13.68;1257.30;404.1
Vihti;355641;6700134;Vihti;226;20090922;2009;9;22;3355000;6705000;11.9;16.7;5.9;2.6;5800;12.64;1264.20;406.7
Vihti;355641;6700134;Vihti;226;20090923;2009;9;23;3355000;6705000;12.8;16.7;7.8;1.3;9276;12.39;1272.00;408.0
Vihti;355641;6700134;Vihti;226;20090924;2009;9;24;3355000;6705000;7.6;14.9;1.3;0.6;9453;9.10;1274.60;408.6
Vihti;355641;6700134;Vihti;226;20090925;2009;9;25;3355000;6705000;5.7;11.3;-1.0;0.0;4942;8.41;1275.30;408.6
Vihti;355641;6700134;Vihti;226;20090926;2009;9;26;3355000;6705000;10.0;17.6;1.9;0.0;7312;11.63;1280.30;408.6
Vihti;355641;6700134;Vihti;226;20090927;2009;9;27;3355000;6705000;12.7;17.1;9.1;5.1;6252;13.22;1288.00;413.7
Vihti;355641;6700134;Vihti;226;20090928;2009;9;28;3355000;6705000;9.5;13.6;5.1;0.6;9381;10.45;1292.50;414.3
Vihti;355641;6700134;Vihti;226;20090929;2009;9;29;3355000;6705000;3.1;9.3;-0.8;1.4;7262;6.89;1292.50;415.7
Vihti;355641;6700134;Vihti;226;20090930;2009;9;30;3355000;6705000;4.1;9.0;-1.3;0.7;8600;7.27;1292.50;416.4
Vihti;355641;6700134;Vihti;226;20091001;2009;10;1;3355000;6705000;1.6;9.2;-3.0;0.0;9542;6.19;1292.50;416.4
Vihti;355641;6700134;Vihti;226;20091002;2009;10;2;3355000;6705000;0.8;7.7;-3.4;0.0;9848;5.71;1292.50;416.4
Vihti;355641;6700134;Vihti;226;20091003;2009;10;3;3355000;6705000;3.1;10.5;-4.7;24.3;8734;6.30;1292.50;440.7
Vihti;355641;6700134;Vihti;226;20091004;2009;10;4;3355000;6705000;8.5;10.8;5.2;12.2;3388;10.82;1296.00;452.9
Vihti;355641;6700134;Vihti;226;20091005;2009;10;5;3355000;6705000;4.9;7.9;3.9;0.0;5067;7.46;1296.00;452.9
Vihti;355641;6700134;Vihti;226;20091006;2009;10;6;3355000;6705000;2.0;8.8;-2.1;4.8;8726;6.02;1296.00;457.7
Vihti;355641;6700134;Vihti;226;20091007;2009;10;7;3355000;6705000;8.3;11.9;-1.6;13.4;1950;10.11;1299.30;471.1
Vihti;355641;6700134;Vihti;226;20091008;2009;10;8;3355000;6705000;5.5;9.7;0.3;0.0;8317;7.16;1299.80;471.1
Vihti;355641;6700134;Vihti;226;20091009;2009;10;9;3355000;6705000;2.5;7.5;-1.9;0.1;5412;5.96;1299.80;471.2
Vihti;355641;6700134;Vihti;226;20091010;2009;10;10;3355000;6705000;0.5;7.1;-4.3;0.0;7522;5.40;1299.80;471.2
Vihti;355641;6700134;Vihti;226;20091011;2009;10;11;3355000;6705000;-0.1;6.6;-5.4;0.0;7593;4.93;1299.80;471.2
Vihti;355641;6700134;Vihti;226;20091012;2009;10;12;3355000;6705000;2.1;3.0;0.3;2.9;1700;6.00;1299.80;474.1
Vihti;355641;6700134;Vihti;226;20091013;2009;10;13;3355000;6705000;1.0;3.3;0.2;0.0;4151;5.17;1299.80;474.1
Vihti;355641;6700134;Vihti;226;20091014;2009;10;14;3355000;6705000;0.9;4.3;-1.6;0.0;7961;4.48;1299.80;474.1
Vihti;355641;6700134;Vihti;226;20091015;2009;10;15;3355000;6705000;1.4;6.6;-2.8;0.3;7217;5.01;1299.80;474.4
Vihti;355641;6700134;Vihti;226;20091016;2009;10;16;3355000;6705000;3.0;7.8;0.5;0.0;4416;6.76;1299.80;474.4
Vihti;355641;6700134;Vihti;226;20091017;2009;10;17;3355000;6705000;0.8;4.9;-3.5;2.7;2298;6.09;1299.80;477.1
Vihti;355641;6700134;Vihti;226;20091018;2009;10;18;3355000;6705000;1.4;2.9;1.1;0.3;1589;6.45;1299.80;477.4
Vihti;355641;6700134;Vihti;226;20091019;2009;10;19;3355000;6705000;-0.2;2.1;-1.6;0.0;3038;5.94;1299.80;477.4
Vihti;355641;6700134;Vihti;226;20091020;2009;10;20;3355000;6705000;2.3;5.5;-1.6;0.0;2177;7.05;1299.80;477.4
Vihti;355641;6700134;Vihti;226;20091021;2009;10;21;3355000;6705000;3.4;5.0;0.5;0.3;1613;7.49;1299.80;477.7
Vihti;355641;6700134;Vihti;226;20091022;2009;10;22;3355000;6705000;4.4;6.6;2.9;3.8;1537;7.93;1299.80;481.5
Vihti;355641;6700134;Vihti;226;20091023;2009;10;23;3355000;6705000;3.0;4.8;2.6;0.0;999;7.33;1299.80;481.5
Vihti;355641;6700134;Vihti;226;20091024;2009;10;24;3355000;6705000;2.4;3.4;1.6;1.0;1091;6.94;1299.80;482.5
Vihti;355641;6700134;Vihti;226;20091025;2009;10;25;3355000;6705000;4.2;5.3;1.9;5.3;503;8.12;1299.80;487.8
Vihti;355641;6700134;Vihti;226;20091026;2009;10;26;3355000;6705000;7.6;8.2;4.9;1.8;737;10.51;1302.40;489.6
Vihti;355641;6700134;Vihti;226;20091027;2009;10;27;3355000;6705000;7.3;8.9;6.4;4.5;1444;10.20;1304.70;494.1
Vihti;355641;6700134;Vihti;226;20091028;2009;10;28;3355000;6705000;2.3;6.4;0.9;0.0;1867;6.36;1304.70;494.1
Vihti;355641;6700134;Vihti;226;20091029;2009;10;29;3355000;6705000;0.0;2.7;-2.1;0.0;4081;4.87;1304.70;494.1
Vihti;355641;6700134;Vihti;226;20091030;2009;10;30;3355000;6705000;-2.5;1.4;-7.0;0.0;3206;4.47;1304.70;494.1
Vihti;355641;6700134;Vihti;226;20091031;2009;10;31;3355000;6705000;-1.3;2.5;-3.9;0.0;3984;4.80;1304.70;494.1
Vihti;355641;6700134;Vihti;226;20091101;2009;11;1;3355000;6705000;-1.7;2.6;-6.7;0.0;2772;4.98;1304.70;494.1
Vihti;355641;6700134;Vihti;226;20091102;2009;11;2;3355000;6705000;0.6;3.8;-3.9;0.0;2238;5.75;1304.70;494.1
Vihti;355641;6700134;Vihti;226;20091103;2009;11;3;3355000;6705000;0.1;2.1;-2.9;0.0;2380;5.47;1304.70;494.1
Vihti;355641;6700134;Vihti;226;20091104;2009;11;4;3355000;6705000;-1.6;0.5;-5.3;1.5;872;4.77;1304.70;495.6
Vihti;355641;6700134;Vihti;226;20091105;2009;11;5;3355000;6705000;-0.8;0.7;-1.5;4.4;803;5.24;1304.70;500.0
Vihti;355641;6700134;Vihti;226;20091106;2009;11;6;3355000;6705000;0.5;1.7;-0.2;9.5;683;6.14;1304.70;509.5
Vihti;355641;6700134;Vihti;226;20091107;2009;11;7;3355000;6705000;1.4;2.1;-0.6;0.1;557;6.72;1304.70;509.6
Vihti;355641;6700134;Vihti;226;20091108;2009;11;8;3355000;6705000;0.4;2.3;-0.7;0.0;783;6.24;1304.70;509.6
Vihti;355641;6700134;Vihti;226;20091109;2009;11;9;3355000;6705000;-2.1;-0.7;-3.1;1.3;1089;5.27;1304.70;510.9
Vihti;355641;6700134;Vihti;226;20091110;2009;11;10;3355000;6705000;-0.1;0.4;-1.8;0.0;776;6.01;1304.70;510.9
Vihti;355641;6700134;Vihti;226;20091111;2009;11;11;3355000;6705000;-0.1;0.7;-0.7;0.0;2047;5.77;1304.70;510.9
Vihti;355641;6700134;Vihti;226;20091112;2009;11;12;3355000;6705000;-2.0;-0.3;-3.0;0.0;822;4.66;1304.70;510.9
Vihti;355641;6700134;Vihti;226;20091113;2009;11;13;3355000;6705000;-5.1;-3.0;-9.0;0.0;1511;3.71;1304.70;510.9
Vihti;355641;6700134;Vihti;226;20091114;2009;11;14;3355000;6705000;-4.9;-0.9;-10.7;0.0;611;4.20;1304.70;510.9
Vihti;355641;6700134;Vihti;226;20091115;2009;11;15;3355000;6705000;3.3;4.4;-1.1;0.0;630;7.42;1304.70;510.9
Vihti;355641;6700134;Vihti;226;20091116;2009;11;16;3355000;6705000;4.1;4.9;3.3;0.2;434;7.33;1304.70;511.1
Vihti;355641;6700134;Vihti;226;20091117;2009;11;17;3355000;6705000;3.7;4.0;3.2;7.0;200;7.81;1304.70;518.1
Vihti;355641;6700134;Vihti;226;20091118;2009;11;18;3355000;6705000;5.5;6.7;3.4;11.9;381;9.01;1305.20;530.0
Vihti;355641;6700134;Vihti;226;20091119;2009;11;19;3355000;6705000;5.9;7.0;4.7;0.9;1092;9.22;1306.10;530.9
Vihti;355641;6700134;Vihti;226;20091120;2009;11;20;3355000;6705000;6.1;8.0;3.6;5.3;262;9.52;1307.20;536.2
Vihti;355641;6700134;Vihti;226;20091121;2009;11;21;3355000;6705000;6.8;8.9;4.5;1.6;511;9.63;1309.00;537.8
Vihti;355641;6700134;Vihti;226;20091122;2009;11;22;3355000;6705000;2.7;4.8;0.2;8.8;1140;7.43;1309.00;546.6
Vihti;355641;6700134;Vihti;226;20091123;2009;11;23;3355000;6705000;6.8;7.4;4.1;3.0;345;9.52;1310.80;549.6
Vihti;355641;6700134;Vihti;226;20091124;2009;11;24;3355000;6705000;5.7;6.8;5.0;2.6;521;9.02;1311.50;552.2
Vihti;355641;6700134;Vihti;226;20091125;2009;11;25;3355000;6705000;5.0;5.8;4.5;6.2;496;8.73;1311.50;558.4
Vihti;355641;6700134;Vihti;226;20091126;2009;11;26;3355000;6705000;6.4;7.5;4.6;2.5;528;9.42;1312.90;560.9
Vihti;355641;6700134;Vihti;226;20091127;2009;11;27;3355000;6705000;5.5;6.6;4.2;6.3;630;8.72;1313.40;567.2
Vihti;355641;6700134;Vihti;226;20091128;2009;11;28;3355000;6705000;4.1;5.1;2.1;2.0;540;8.12;1313.40;569.2
Vihti;355641;6700134;Vihti;226;20091129;2009;11;29;3355000;6705000;3.4;4.2;1.3;1.9;630;7.77;1313.40;571.1
Vihti;355641;6700134;Vihti;226;20091130;2009;11;30;3355000;6705000;4.3;5.6;2.5;1.4;215;8.16;1313.40;572.5
Vihti;355641;6700134;Vihti;226;20091201;2009;12;1;3355000;6705000;4.0;5.7;2.5;1.4;196;8.04;1313.40;573.9
Vihti;355641;6700134;Vihti;226;20091202;2009;12;2;3355000;6705000;-3.9;3.0;-7.0;0.0;934;4.60;1313.40;573.9
Vihti;355641;6700134;Vihti;226;20091203;2009;12;3;3355000;6705000;-3.6;-1.4;-6.6;0.0;1063;4.54;1313.40;573.9
Vihti;355641;6700134;Vihti;226;20091204;2009;12;4;3355000;6705000;-1.3;-0.2;-6.6;0.7;233;5.39;1313.40;574.6
Vihti;355641;6700134;Vihti;226;20091205;2009;12;5;3355000;6705000;0.7;1.0;-0.3;3.1;137;6.44;1313.40;577.7
Vihti;355641;6700134;Vihti;226;20091206;2009;12;6;3355000;6705000;0.6;1.5;-0.2;1.4;166;6.14;1313.40;579.1
Vihti;355641;6700134;Vihti;226;20091207;2009;12;7;3355000;6705000;0.7;1.6;-0.6;0.0;173;6.13;1313.40;579.1
Vihti;355641;6700134;Vihti;226;20091208;2009;12;8;3355000;6705000;1.5;2.3;0.9;0.3;256;6.43;1313.40;579.4
Vihti;355641;6700134;Vihti;226;20091209;2009;12;9;3355000;6705000;-0.3;0.9;-0.7;0.6;174;5.83;1313.40;580.0
Vihti;355641;6700134;Vihti;226;20091210;2009;12;10;3355000;6705000;-0.4;0.0;-0.8;1.8;172;5.94;1313.40;581.8
Vihti;355641;6700134;Vihti;226;20091211;2009;12;11;3355000;6705000;-1.2;0.0;-1.8;0.0;358;5.46;1313.40;581.8
Vihti;355641;6700134;Vihti;226;20091212;2009;12;12;3355000;6705000;-3.3;-1.2;-4.1;0.4;358;4.78;1313.40;582.2
Vihti;355641;6700134;Vihti;226;20091213;2009;12;13;3355000;6705000;-3.6;-1.0;-6.2;0.5;425;4.51;1313.40;582.7
Vihti;355641;6700134;Vihti;226;20091214;2009;12;14;3355000;6705000;-13.8;-5.2;-16.6;0.0;979;1.84;1313.40;582.7
Vihti;355641;6700134;Vihti;226;20091215;2009;12;15;3355000;6705000;-17.9;-14.1;-19.3;0.0;878;1.36;1313.40;582.7
Vihti;355641;6700134;Vihti;226;20091216;2009;12;16;3355000;6705000;-16.7;-12.0;-19.7;0.2;1182;1.47;1313.40;582.9
Vihti;355641;6700134;Vihti;226;20091217;2009;12;17;3355000;6705000;-14.7;-12.7;-16.9;0.1;657;1.71;1313.40;583.0
Vihti;355641;6700134;Vihti;226;20091218;2009;12;18;3355000;6705000;-20.5;-15.9;-23.2;0.0;1243;1.04;1313.40;583.0
Vihti;355641;6700134;Vihti;226;20091219;2009;12;19;3355000;6705000;-16.7;-12.5;-20.9;1.0;733;1.59;1313.40;584.0
Vihti;355641;6700134;Vihti;226;20091220;2009;12;20;3355000;6705000;-7.4;-5.9;-12.3;3.7;258;3.18;1313.40;587.7
Vihti;355641;6700134;Vihti;226;20091221;2009;12;21;3355000;6705000;-11.5;-9.4;-12.3;1.0;447;2.37;1313.40;588.7
Vihti;355641;6700134;Vihti;226;20091222;2009;12;22;3355000;6705000;-11.4;-6.4;-19.2;11.3;772;2.50;1313.40;600.0
Vihti;355641;6700134;Vihti;226;20091223;2009;12;23;3355000;6705000;-2.3;1.2;-6.1;6.8;151;5.12;1313.40;606.8
Vihti;355641;6700134;Vihti;226;20091224;2009;12;24;3355000;6705000;-5.2;-1.1;-7.8;0.0;320;3.77;1313.40;606.8
Vihti;355641;6700134;Vihti;226;20091225;2009;12;25;3355000;6705000;-7.1;-2.8;-9.0;5.9;446;3.33;1313.40;612.7
Vihti;355641;6700134;Vihti;226;20091226;2009;12;26;3355000;6705000;-5.2;-3.9;-7.5;4.1;360;3.69;1313.40;616.8
Vihti;355641;6700134;Vihti;226;20091227;2009;12;27;3355000;6705000;-10.5;-6.5;-14.4;1.4;554;2.51;1313.40;618.2
Vihti;355641;6700134;Vihti;226;20091228;2009;12;28;3355000;6705000;-1.8;0.9;-14.6;0.4;262;5.38;1313.40;618.6
Vihti;355641;6700134;Vihti;226;20091229;2009;12;29;3355000;6705000;-0.6;0.5;-1.6;5.4;354;5.65;1313.40;624.0
Vihti;355641;6700134;Vihti;226;20091230;2009;12;30;3355000;6705000;-5.3;-1.9;-10.3;5.1;254;4.16;1313.40;629.1
Vihti;355641;6700134;Vihti;226;20091231;2009;12;31;3355000;6705000;-14.3;-10.4;-18.1;0.2;856;1.78;1313.40;629.3
Vihti;355641;6700134;Vihti;226;20100101;2010;1;1;3355000;6705000;-14.4;-11.5;-18.1;0.0;930;1.78;0.00;0.0
Vihti;355641;6700134;Vihti;226;20100102;2010;1;2;3355000;6705000;-22.2;-16.9;-26.3;0.0;1072;0.92;0.00;0.0
Vihti;355641;6700134;Vihti;226;20100103;2010;1;3;3355000;6705000;-20.3;-10.7;-30.0;2.2;688;1.36;0.00;2.2
Vihti;355641;6700134;Vihti;226;20100104;2010;1;4;3355000;6705000;-10.5;-4.6;-17.9;0.3;1496;2.82;0.00;2.5
Vihti;355641;6700134;Vihti;226;20100105;2010;1;5;3355000;6705000;-15.3;-7.6;-25.0;0.4;1055;1.93;0.00;2.9
Vihti;355641;6700134;Vihti;226;20100106;2010;1;6;3355000;6705000;-19.8;-17.4;-25.9;0.1;784;1.13;0.00;3.0
Vihti;355641;6700134;Vihti;226;20100107;2010;1;7;3355000;6705000;-10.8;-9.6;-18.4;3.6;499;2.50;0.00;6.6
Vihti;355641;6700134;Vihti;226;20100108;2010;1;8;3355000;6705000;-19.6;-10.7;-25.4;0.4;975;1.25;0.00;7.0
Vihti;355641;6700134;Vihti;226;20100109;2010;1;9;3355000;6705000;-23.7;-19.6;-26.0;0.1;1585;0.82;0.00;7.1
Vihti;355641;6700134;Vihti;226;20100110;2010;1;10;3355000;6705000;-18.6;-15.9;-24.6;0.0;840;1.23;0.00;7.1
Vihti;355641;6700134;Vihti;226;20100111;2010;1;11;3355000;6705000;-8.7;-5.4;-16.0;0.1;743;3.15;0.00;7.2
Vihti;355641;6700134;Vihti;226;20100112;2010;1;12;3355000;6705000;-3.2;-2.3;-5.4;0.4;920;4.79;0.00;7.6
Vihti;355641;6700134;Vihti;226;20100113;2010;1;13;3355000;6705000;-4.6;-3.1;-5.5;0.0;663;4.32;0.00;7.6
Vihti;355641;6700134;Vihti;226;20100114;2010;1;14;3355000;6705000;-5.7;-4.4;-7.5;0.1;545;3.93;0.00;7.7
Vihti;355641;6700134;Vihti;226;20100115;2010;1;15;3355000;6705000;-4.2;-3.5;-4.8;0.0;405;4.52;0.00;7.7
Vihti;355641;6700134;Vihti;226;20100116;2010;1;16;3355000;6705000;-4.9;-3.8;-5.3;0.2;250;4.16;0.00;7.9
Vihti;355641;6700134;Vihti;226;20100117;2010;1;17;3355000;6705000;-7.7;-5.1;-8.7;0.0;491;3.16;0.00;7.9
Vihti;355641;6700134;Vihti;226;20100118;2010;1;18;3355000;6705000;-8.9;-5.9;-10.7;0.0;1275;2.97;0.00;7.9
Vihti;355641;6700134;Vihti;226;20100119;2010;1;19;3355000;6705000;-8.7;-7.4;-15.7;0.0;835;2.96;0.00;7.9
Vihti;355641;6700134;Vihti;226;20100120;2010;1;20;3355000;6705000;-12.5;-8.6;-13.7;0.0;1491;2.08;0.00;7.9
Vihti;355641;6700134;Vihti;226;20100121;2010;1;21;3355000;6705000;-17.1;-13.3;-18.8;0.1;1448;1.40;0.00;8.0
Vihti;355641;6700134;Vihti;226;20100122;2010;1;22;3355000;6705000;-14.9;-13.6;-17.0;0.0;1184;1.71;0.00;8.0
Vihti;355641;6700134;Vihti;226;20100123;2010;1;23;3355000;6705000;-21.8;-13.9;-25.0;0.0;2922;0.96;0.00;8.0
Vihti;355641;6700134;Vihti;226;20100124;2010;1;24;3355000;6705000;-21.2;-15.8;-28.8;0.1;1144;1.03;0.00;8.1
Vihti;355641;6700134;Vihti;226;20100125;2010;1;25;3355000;6705000;-13.6;-9.3;-16.9;0.0;2074;1.93;0.00;8.1
Vihti;355641;6700134;Vihti;226;20100126;2010;1;26;3355000;6705000;-22.9;-15.6;-26.7;0.0;2627;0.81;0.00;8.1
Vihti;355641;6700134;Vihti;226;20100127;2010;1;27;3355000;6705000;-21.6;-15.8;-30.0;0.3;2753;0.98;0.00;8.4
Vihti;355641;6700134;Vihti;226;20100128;2010;1;28;3355000;6705000;-17.9;-16.4;-19.5;1.4;1400;1.19;0.00;9.8
Vihti;355641;6700134;Vihti;226;20100129;2010;1;29;3355000;6705000;-14.3;-12.7;-17.8;2.5;1784;1.77;0.00;12.3
Vihti;355641;6700134;Vihti;226;20100130;2010;1;30;3355000;6705000;-9.5;-8.5;-12.6;6.5;1677;2.67;0.00;18.8
Vihti;355641;6700134;Vihti;226;20100131;2010;1;31;3355000;6705000;-4.3;-2.0;-9.7;1.6;1026;4.35;0.00;20.4
Vihti;355641;6700134;Vihti;226;20100201;2010;2;1;3355000;6705000;-8.3;-5.1;-15.6;9.4;1496;3.13;0.00;29.8
Vihti;355641;6700134;Vihti;226;20100202;2010;2;2;3355000;6705000;-7.1;-5.7;-8.1;0.9;2256;3.37;0.00;30.7
Vihti;355641;6700134;Vihti;226;20100203;2010;2;3;3355000;6705000;-6.2;-3.3;-10.8;0.0;2781;3.49;0.00;30.7
Vihti;355641;6700134;Vihti;226;20100204;2010;2;4;3355000;6705000;-4.1;-3.5;-7.0;0.6;1278;4.18;0.00;31.3
Vihti;355641;6700134;Vihti;226;20100205;2010;2;5;3355000;6705000;-3.2;-2.2;-4.2;0.1;1329;4.58;0.00;31.4
Vihti;355641;6700134;Vihti;226;20100206;2010;2;6;3355000;6705000;-6.2;-2.8;-7.6;0.0;1850;3.67;0.00;31.4
Vihti;355641;6700134;Vihti;226;20100207;2010;2;7;3355000;6705000;-4.2;-2.4;-7.9;3.7;1393;4.42;0.00;35.1
Vihti;355641;6700134;Vihti;226;20100208;2010;2;8;3355000;6705000;-2.4;-0.9;-2.9;3.0;1501;4.98;0.00;38.1
Vihti;355641;6700134;Vihti;226;20100209;2010;2;9;3355000;6705000;-7.9;-2.8;-9.6;1.2;2281;3.10;0.00;39.3
